Image Name,Original Size (Bytes),New Size (Bytes),Compression Percentage
29e6306d4d9ecdbdc3d5ec8a94e9d7.jpeg,11127,3740,66.38806506695425
cedcd918f8778a686c2776c4e8fbd3.jpeg,55446,6590,88.11456191609854
b0f49714b31c00c554ee73dfa57ca1.jpeg,116125,8030,93.08503767491926
fe68e4dc367c0a186a585c56176ca9.jpeg,202046,6378,96.84329311146966
9ce901cd93e15d46285acc32f9cbbf.jpeg,242750,4602,98.10422245108136
5a2dba58273aece3a6bc34ca6ea292.jpeg,191613,6860,96.41986712801324
4b5af8b1e7e14e3af75949043dc29d.jpeg,273412,15867,94.19667022661771
d059bd50ffa63f67b192d893e03c0d.jpeg,105016,4475,95.73874457225565
b5e04e1b54d35a8c7d20f1412a1623.jpeg,20752,7101,65.78161141094834
09c9dcb9398747b71f73c52ca25fe3.jpeg,7781,3337,57.1134815576404
11e8ceb0e3bb24f293228f657d082c.jpeg,29056,7415,74.48031387665198
ae89da80793cbe5d7d863c5245d722.jpeg,39932,7473,81.28568566563158
0448cb2179caf4c5f5c39d16b94359.jpeg,40341,9849,75.58563248308172
dea9e56fc0dfdd15d335373e6560ad.jpeg,91879,10137,88.96701096006706
9bbac2cdad383f0772f03277f07537.jpeg,24940,6225,75.04009623095429
99057f35ae4d89fd4ce0b20b435ee0.jpeg,75384,12574,83.3200679189218
b91b5938813ede7428425f066c8829.jpeg,26296,8812,66.48919987830848
fc3ef6b06ee1e0b204a82be8fbbb14.jpeg,90925,9766,89.25927962606544
504e52cc5ed3f66cbbdb8685315dd3.jpeg,11918,6316,47.00453096157074
9c5ed5ffbe6ecce0e1b5ceaf5bd0a3.jpeg,105001,5909,94.3724345482424
ddd1d3b69137ca60dbc7f1fd30569b.jpeg,6226,2604,58.17539351108256
b331069da3dc85173154ffb8d5ba14.jpeg,21888,5286,75.84978070175438
84f567afc3074a8eaacc7b85c0a1f0.jpeg,35377,3947,88.84303360940724
e2447120276c4e93f311f7777d55e7.jpeg,30688,3377,88.99569864442127
8e923e4f00e5f99561686ea6571e48.jpeg,54585,6209,88.62508015022442
d2c5110cd224fcbb72e113bf0b7d71.jpeg,45992,5210,88.67194294659942
71c2f78d44a93e19e76b0091a25ab7.jpeg,72766,5720,92.13918588351703
eb4796e656cf233dc48cf40f112fb4.jpeg,766252,7218,99.05801224662383
e8c3389e25d8acedff9ed066caf8ac.jpeg,89470,8034,91.02045378339108
40c148e566855c758366efa585da5c.jpeg,32551,5082,84.3875764185432
9eb51a289f1d665a07de1463d09bdf.jpeg,23932,5726,76.07387598194886
6423b4816c7d17f36171f2155d916d.jpeg,38924,7176,81.5640735792827
70ead4005f3edf2dae03f7ec7d1817.jpeg,73168,5002,93.16367811064946
b9800f8c08d4b737a8c7a415a2693f.jpeg,263208,6031,97.70865627184584
409909da84d7740f6f37445ddcd3ef.jpeg,51095,7349,85.61698796359723
057989953a64ca987f3b1f6d67ba4f.jpeg,10862,4914,54.759712760081015
fd087f8df09bfb3c6406bce9ea6774.jpeg,77088,7190,90.67299709422997
cb1b1b4636dd9a2ab68b28bb2671a7.jpeg,54621,5877,89.2404020431702
56a5a694f324ef4e2b62113c9bc776.jpeg,14858,6011,59.543680172297755
bb6bd51544345cb09538c5c1456d30.jpeg,96024,6062,93.68699491793718
d30250726cc24e1556503fe0025bdb.jpeg,16850,5933,64.7893175074184
d1f4a0653cee4891fb91994de3f42c.jpeg,92134,3217,96.50834653873706
1389429f8948fa254d1d00f982070b.jpeg,44704,6034,86.50232641374373
e14eb92c37b92d2669be360f787de9.jpeg,73920,2182,97.04816017316017
d793fa8fd349397a691055da69a0a7.jpeg,102832,5935,94.22845028784815
